date,product_sku,product_name,category,transaction_type,quantity_change,location,day_of_week,month,quarter,year
2021-10-19,PRD-00254,Bearing Type 1 Variant 14,Components,RECEIPT,411.0,Rack A,1,10,4,2021
2021-10-19,PRD-00223,Industrial Unit Variant 3,Finished Goods,RECEIPT,376.0,Rack A,1,10,4,2021
2021-10-19,PRD-00274,Bolt M8 Variant 14,Components,DELIVERY,-73.0,Main Warehouse,1,10,4,2021
2021-10-19,PRD-00095,Carbon Fiber Variant 5,Raw Materials,DELIVERY,-16.7433,Main Warehouse,1,10,4,2021
2021-10-19,PRD-00084,Titanium Alloy Variant 9,Raw Materials,DELIVERY,-46.0,Main Warehouse,1,10,4,2021
2021-10-21,PRD-00176,Assembly Unit X Variant 16,Finished Goods,RECEIPT,64.0,Rack B,3,10,4,2021
2021-10-21,PRD-00126,Widget Model A Variant 6,Finished Goods,RECEIPT,442.0,Rack B,3,10,4,2021
2021-10-21,PRD-00433,Packaging Tape Variant 11,Consumables,RECEIPT,411.0,Rack B,3,10,4,2021
2021-10-24,PRD-00089,Titanium Alloy Variant 14,Raw Materials,DELIVERY,-57.6,Rack A,6,10,4,2021
2021-10-24,PRD-00257,Bearing Type 1 Variant 17,Components,DELIVERY,-22.2,Rack A,6,10,4,2021
2021-10-24,PRD-00120,Stainless Steel Variant 15,Raw Materials,DELIVERY,-15.588,Rack A,6,10,4,2021
2021-10-25,PRD-00145,Widget Model B Variant 5,Finished Goods,RECEIPT,498.0,Production Floor 1,0,10,4,2021
2021-10-25,PRD-00101,Carbon Fiber Variant 11,Raw Materials,RECEIPT,431.0,Production Floor 1,0,10,4,2021
2021-10-25,PRD-00091,Carbon Fiber,Raw Materials,RECEIPT,153.0,Production Floor 1,0,10,4,2021
2021-10-26,PRD-00263,Bolt M8 Variant 3,Components,RECEIPT,196.0,Main Warehouse,1,10,4,2021
2021-10-26,PRD-00017,Aluminum Sheets Variant 2,Raw Materials,RECEIPT,181.0,Main Warehouse,1,10,4,2021
2021-10-26,PRD-00002,Steel Rods Variant 2,Raw Materials,RECEIPT,349.0,Main Warehouse,1,10,4,2021
2021-10-26,PRD-00166,Assembly Unit X Variant 6,Finished Goods,RECEIPT,234.0,Main Warehouse,1,10,4,2021
2021-10-26,PRD-00202,Premium Widget Variant 2,Finished Goods,DELIVERY,-51.6,Rack B,1,10,4,2021
2021-10-26,PRD-00342,Control Unit Variant 2,Components,DELIVERY,-30.0,Rack B,1,10,4,2021
2021-10-26,PRD-00146,Widget Model B Variant 6,Finished Goods,DELIVERY,-86.1,Rack B,1,10,4,2021
2021-10-29,PRD-00140,Widget Model A Variant 20,Finished Goods,DELIVERY,-34.0,Rack B,4,10,4,2021
2021-10-30,PRD-00249,Bearing Type 1 Variant 9,Components,DELIVERY,-10.0,Rack A,5,10,4,2021
2021-10-31,PRD-00285,Circuit Board Variant 5,Components,DELIVERY,-52.0,Rack B,6,10,4,2021
2021-10-31,PRD-00273,Bolt M8 Variant 13,Components,DELIVERY,-33.0,Rack B,6,10,4,2021
2021-10-31,PRD-00128,Widget Model A Variant 8,Finished Goods,DELIVERY,-36.0,Rack B,6,10,4,2021
2021-11-02,PRD-00338,Sensor Module Variant 18,Components,DELIVERY,-64.8,Production Floor 1,1,11,4,2021
2021-11-02,PRD-00366,Lubricant Oil Variant 6,Consumables,DELIVERY,-94.0,Production Floor 1,1,11,4,2021
2021-11-02,PRD-00040,Copper Wire Variant 10,Raw Materials,DELIVERY,-28.0,Production Floor 1,1,11,4,2021
2021-11-02,PRD-00356,Control Unit Variant 16,Components,TRANSFER,-96.0,Rack B,1,11,4,2021
2021-11-02,PRD-00356,Control Unit Variant 16,Components,TRANSFER,96.0,Rack A,1,11,4,2021
2021-11-04,PRD-00210,Premium Widget Variant 10,Finished Goods,RECEIPT,386.0,Rack A,3,11,4,2021
2021-11-04,PRD-00123,Widget Model A Variant 3,Finished Goods,RECEIPT,460.0,Rack A,3,11,4,2021
2021-11-04,PRD-00082,Titanium Alloy Variant 7,Raw Materials,RECEIPT,372.0,Rack A,3,11,4,2021
2021-11-04,PRD-00473,Adhesive Variant 20,Consumables,RECEIPT,487.0,Rack A,3,11,4,2021
2021-11-04,PRD-00449,Packaging Tape Variant 27,Consumables,DELIVERY,-47.0,Rack B,3,11,4,2021
2021-11-04,PRD-00192,Assembly Unit Y Variant 12,Finished Goods,DELIVERY,-35.0,Rack B,3,11,4,2021
2021-11-04,PRD-00409,Cleaning Solution Variant 18,Consumables,DELIVERY,-33.0,Rack B,3,11,4,2021
2021-11-05,PRD-00276,Bolt M8 Variant 16,Components,DELIVERY,-18.9,Rack A,4,11,4,2021
2021-11-05,PRD-00476,Adhesive Variant 23,Consumables,DELIVERY,-58.0,Rack A,4,11,4,2021
2021-11-05,PRD-00009,Steel Rods Variant 9,Raw Materials,DELIVERY,-48.0,Rack A,4,11,4,2021
2021-11-08,PRD-00445,Packaging Tape Variant 23,Consumables,DELIVERY,-39.0,Production Floor 1,0,11,4,2021
2021-11-08,PRD-00086,Titanium Alloy Variant 11,Raw Materials,DELIVERY,-13.0,Production Floor 1,0,11,4,2021
2021-11-09,PRD-00072,Rubber Compound Variant 12,Raw Materials,DELIVERY,-27.636,Rack B,1,11,4,2021
2021-11-09,PRD-00419,Cleaning Solution Variant 28,Consumables,DELIVERY,-74.7,Rack B,1,11,4,2021
2021-11-09,PRD-00342,Control Unit Variant 2,Components,DELIVERY,-16.0,Rack B,1,11,4,2021
2021-11-10,PRD-00363,Lubricant Oil Variant 3,Consumables,DELIVERY,-64.0,Main Warehouse,2,11,4,2021
2021-11-10,PRD-00136,Widget Model A Variant 16,Finished Goods,DELIVERY,-78.0,Main Warehouse,2,11,4,2021
2021-11-10,PRD-00124,Widget Model A Variant 4,Finished Goods,TRANSFER,-27.0,Production Floor 1,2,11,4,2021
2021-11-10,PRD-00124,Widget Model A Variant 4,Finished Goods,TRANSFER,27.0,Main Warehouse,2,11,4,2021
2021-11-15,PRD-00026,Aluminum Sheets Variant 11,Raw Materials,DELIVERY,-43.05,Production Floor 1,0,11,4,2021
2021-11-15,PRD-00097,Carbon Fiber Variant 7,Raw Materials,DELIVERY,-60.9,Production Floor 1,0,11,4,2021
2021-11-16,PRD-00246,Bearing Type 1 Variant 6,Components,DELIVERY,-88.8,Production Floor 1,1,11,4,2021
2021-11-16,PRD-00197,Assembly Unit Y Variant 17,Finished Goods,DELIVERY,-27.0,Production Floor 1,1,11,4,2021
2021-11-23,PRD-00219,Premium Widget Variant 19,Finished Goods,DELIVERY,-26.82,Rack B,1,11,4,2021
2021-11-25,PRD-00373,Lubricant Oil Variant 13,Consumables,DELIVERY,-73.0,Production Floor 1,3,11,4,2021
2021-11-26,PRD-00353,Control Unit Variant 13,Components,DELIVERY,-39.0,Production Floor 1,4,11,4,2021
2021-11-26,PRD-00391,Lubricant Oil Variant 31,Consumables,DELIVERY,-42.21,Production Floor 1,4,11,4,2021
2021-11-26,PRD-00152,Widget Model B Variant 12,Finished Goods,DELIVERY,-39.0,Production Floor 1,4,11,4,2021
2021-11-27,PRD-00342,Control Unit Variant 2,Components,DELIVERY,-30.0,Rack B,5,11,4,2021
2021-11-30,PRD-00400,Cleaning Solution Variant 9,Consumables,RECEIPT,357.0,Main Warehouse,1,11,4,2021
2021-11-30,PRD-00362,Lubricant Oil Variant 2,Consumables,RECEIPT,89.0,Main Warehouse,1,11,4,2021
2021-11-30,PRD-00301,Motor 12V,Components,RECEIPT,446.0,Main Warehouse,1,11,4,2021
2021-12-05,PRD-00176,Assembly Unit X Variant 16,Finished Goods,DELIVERY,-11.0,Rack B,6,12,4,2021
2021-12-06,PRD-00228,Industrial Unit Variant 8,Finished Goods,DELIVERY,-39.3,Rack A,0,12,4,2021
2021-12-06,PRD-00436,Packaging Tape Variant 14,Consumables,DELIVERY,-54.6,Rack A,0,12,4,2021
2021-12-06,PRD-00239,Industrial Unit Variant 19,Finished Goods,DELIVERY,-32.0,Rack A,0,12,4,2021
2021-12-10,PRD-00373,Lubricant Oil Variant 13,Consumables,DELIVERY,-20.0,Production Floor 1,4,12,4,2021
2021-12-11,PRD-00057,Plastic Pellets Variant 12,Raw Materials,DELIVERY,-22.0,Main Warehouse,5,12,4,2021
2021-12-11,PRD-00254,Bearing Type 1 Variant 14,Components,DELIVERY,-96.0,Main Warehouse,5,12,4,2021
2021-12-12,PRD-00291,Circuit Board Variant 11,Components,DELIVERY,-47.0,Main Warehouse,6,12,4,2021
2021-12-12,PRD-00376,Lubricant Oil Variant 16,Consumables,DELIVERY,-24.0,Main Warehouse,6,12,4,2021
2021-12-12,PRD-00007,Steel Rods Variant 7,Raw Materials,DELIVERY,-59.0,Main Warehouse,6,12,4,2021
2021-12-13,PRD-00222,Industrial Unit Variant 2,Finished Goods,DELIVERY,-15.729,Production Floor 1,0,12,4,2021
2021-12-14,PRD-00313,Motor 12V Variant 13,Components,DELIVERY,-88.0,Main Warehouse,1,12,4,2021
2021-12-17,PRD-00018,Aluminum Sheets Variant 3,Raw Materials,DELIVERY,-50.0,Rack A,4,12,4,2021
2021-12-17,PRD-00385,Lubricant Oil Variant 25,Consumables,DELIVERY,-25.5132,Rack A,4,12,4,2021
2021-12-17,PRD-00303,Motor 12V Variant 3,Components,DELIVERY,-44.1,Rack A,4,12,4,2021
2021-12-18,PRD-00386,Lubricant Oil Variant 26,Consumables,DELIVERY,-33.0,Rack A,5,12,4,2021
2021-12-18,PRD-00422,Cleaning Solution Variant 31,Consumables,DELIVERY,-27.0,Rack A,5,12,4,2021
2021-12-20,PRD-00327,Sensor Module Variant 7,Components,RECEIPT,102.0,Rack A,0,12,4,2021
2021-12-20,PRD-00127,Widget Model A Variant 7,Finished Goods,RECEIPT,177.0,Rack A,0,12,4,2021
2021-12-20,PRD-00089,Titanium Alloy Variant 14,Raw Materials,RECEIPT,369.0,Rack A,0,12,4,2021
2021-12-20,PRD-00366,Lubricant Oil Variant 6,Consumables,DELIVERY,-86.0,Rack B,0,12,4,2021
2021-12-21,PRD-00446,Packaging Tape Variant 24,Consumables,TRANSFER,-35.6,Main Warehouse,1,12,4,2021
2021-12-21,PRD-00446,Packaging Tape Variant 24,Consumables,TRANSFER,35.6,Rack B,1,12,4,2021
2021-12-22,PRD-00048,Plastic Pellets Variant 3,Raw Materials,DELIVERY,-52.0,Production Floor 1,2,12,4,2021
2021-12-23,PRD-00406,Cleaning Solution Variant 15,Consumables,DELIVERY,-21.336,Rack B,3,12,4,2021
2021-12-24,PRD-00398,Cleaning Solution Variant 7,Consumables,DELIVERY,-94.0,Rack B,4,12,4,2021
2021-12-24,PRD-00397,Cleaning Solution Variant 6,Consumables,DELIVERY,-27.0,Rack B,4,12,4,2021
2021-12-24,PRD-00452,Packaging Tape Variant 30,Consumables,TRANSFER,-14.84,Main Warehouse,4,12,4,2021
2021-12-24,PRD-00452,Packaging Tape Variant 30,Consumables,TRANSFER,14.84,Rack B,4,12,4,2021
2021-12-29,PRD-00441,Packaging Tape Variant 19,Consumables,DELIVERY,-15.0,Rack B,2,12,4,2021
2021-12-29,PRD-00192,Assembly Unit Y Variant 12,Finished Goods,DELIVERY,-67.0,Rack B,2,12,4,2021
2021-12-29,PRD-00339,Sensor Module Variant 19,Components,TRANSFER,-66.0,Rack B,2,12,4,2021
2021-12-29,PRD-00339,Sensor Module Variant 19,Components,TRANSFER,66.0,Production Floor 1,2,12,4,2021
2022-01-02,PRD-00089,Titanium Alloy Variant 14,Raw Materials,DELIVERY,-22.0,Rack A,6,1,1,2022
2022-01-03,PRD-00228,Industrial Unit Variant 8,Finished Goods,DELIVERY,-27.51,Rack A,0,1,1,2022
2022-01-04,PRD-00263,Bolt M8 Variant 3,Components,RECEIPT,147.0,Main Warehouse,1,1,1,2022
2022-01-04,PRD-00090,Titanium Alloy Variant 15,Raw Materials,RECEIPT,368.0,Main Warehouse,1,1,1,2022
2022-01-04,PRD-00145,Widget Model B Variant 5,Finished Goods,RECEIPT,480.0,Main Warehouse,1,1,1,2022
2022-01-04,PRD-00436,Packaging Tape Variant 14,Consumables,RECEIPT,260.0,Main Warehouse,1,1,1,2022
2022-01-04,PRD-00196,Assembly Unit Y Variant 16,Finished Goods,RECEIPT,472.0,Main Warehouse,1,1,1,2022
2022-01-04,PRD-00149,Widget Model B Variant 9,Finished Goods,DELIVERY,-71.0,Rack B,1,1,1,2022
2022-01-05,PRD-00010,Steel Rods Variant 10,Raw Materials,RECEIPT,87.0,Production Floor 1,2,1,1,2022
2022-01-05,PRD-00055,Plastic Pellets Variant 10,Raw Materials,RECEIPT,166.0,Production Floor 1,2,1,1,2022
2022-01-05,PRD-00216,Premium Widget Variant 16,Finished Goods,RECEIPT,149.0,Production Floor 1,2,1,1,2022
2022-01-05,PRD-00183,Assembly Unit Y Variant 3,Finished Goods,RECEIPT,111.0,Production Floor 1,2,1,1,2022
2022-01-12,PRD-00096,Carbon Fiber Variant 6,Raw Materials,DELIVERY,-54.6,Production Floor 1,2,1,1,2022
2022-01-13,PRD-00453,Packaging Tape Variant 31,Consumables,DELIVERY,-35.4,Rack B,3,1,1,2022
2022-01-13,PRD-00315,Motor 12V Variant 15,Components,DELIVERY,-50.0,Rack B,3,1,1,2022
2022-01-13,PRD-00246,Bearing Type 1 Variant 6,Components,DELIVERY,-71.7,Rack B,3,1,1,2022
2022-01-15,PRD-00333,Sensor Module Variant 13,Components,DELIVERY,-66.0,Production Floor 1,5,1,1,2022
2022-01-15,PRD-00394,Cleaning Solution Variant 3,Consumables,DELIVERY,-68.0,Production Floor 1,5,1,1,2022
2022-01-15,PRD-00138,Widget Model A Variant 18,Finished Goods,DELIVERY,-39.0,Production Floor 1,5,1,1,2022
2022-01-16,PRD-00223,Industrial Unit Variant 3,Finished Goods,DELIVERY,-69.0,Rack A,6,1,1,2022
2022-01-16,PRD-00116,Stainless Steel Variant 11,Raw Materials,DELIVERY,-41.0,Rack A,6,1,1,2022
2022-01-21,PRD-00365,Lubricant Oil Variant 5,Consumables,DELIVERY,-11.0,Rack A,4,1,1,2022
2022-01-21,PRD-00018,Aluminum Sheets Variant 3,Raw Materials,DELIVERY,-33.0,Rack A,4,1,1,2022
2022-01-22,PRD-00044,Copper Wire Variant 14,Raw Materials,DELIVERY,-70.0,Production Floor 1,5,1,1,2022
2022-01-22,PRD-00244,Bearing Type 1 Variant 4,Components,DELIVERY,-15.0,Production Floor 1,5,1,1,2022
2022-01-23,PRD-00363,Lubricant Oil Variant 3,Consumables,DELIVERY,-31.0,Rack B,6,1,1,2022
2022-01-28,PRD-00277,Bolt M8 Variant 17,Components,DELIVERY,-98.0,Rack B,4,1,1,2022
2022-01-28,PRD-00202,Premium Widget Variant 2,Finished Goods,DELIVERY,-22.0,Rack B,4,1,1,2022
2022-01-28,PRD-00176,Assembly Unit X Variant 16,Finished Goods,DELIVERY,-15.9,Rack B,4,1,1,2022
2022-01-29,PRD-00126,Widget Model A Variant 6,Finished Goods,DELIVERY,-42.0,Production Floor 1,5,1,1,2022
2022-01-29,PRD-00265,Bolt M8 Variant 5,Components,DELIVERY,-100.0,Production Floor 1,5,1,1,2022
2022-01-29,PRD-00456,Adhesive Variant 3,Consumables,DELIVERY,-16.758,Production Floor 1,5,1,1,2022
2022-01-30,PRD-00469,Adhesive Variant 16,Consumables,DELIVERY,-58.0,Production Floor 1,6,1,1,2022
2022-01-30,PRD-00398,Cleaning Solution Variant 7,Consumables,DELIVERY,-16.0,Production Floor 1,6,1,1,2022
2022-01-31,PRD-00247,Bearing Type 1 Variant 7,Components,DELIVERY,-18.0,Rack B,0,1,1,2022
2022-02-01,PRD-00385,Lubricant Oil Variant 25,Consumables,DELIVERY,-17.8592,Rack A,1,2,1,2022
2022-02-01,PRD-00228,Industrial Unit Variant 8,Finished Goods,DELIVERY,-19.257,Rack A,1,2,1,2022
2022-02-01,PRD-00291,Circuit Board Variant 11,Components,DELIVERY,-21.168,Rack A,1,2,1,2022
2022-02-08,PRD-00415,Cleaning Solution Variant 24,Consumables,DELIVERY,-38.07,Production Floor 1,1,2,1,2022
2022-02-09,PRD-00482,Adhesive Variant 29,Consumables,RECEIPT,490.0,Rack B,2,2,1,2022
2022-02-11,PRD-00362,Lubricant Oil Variant 2,Consumables,DELIVERY,-31.8,Production Floor 1,4,2,1,2022
2022-02-11,PRD-00238,Industrial Unit Variant 18,Finished Goods,DELIVERY,-60.9,Production Floor 1,4,2,1,2022
2022-02-14,PRD-00267,Bolt M8 Variant 7,Components,RECEIPT,383.0,Production Floor 1,0,2,1,2022
2022-02-14,PRD-00343,Control Unit Variant 3,Components,RECEIPT,93.0,Production Floor 1,0,2,1,2022
2022-02-16,PRD-00475,Adhesive Variant 22,Consumables,ADJUSTMENT,-2.0,Production Floor 1,2,2,1,2022
2022-02-17,PRD-00263,Bolt M8 Variant 3,Components,DELIVERY,-37.0,Main Warehouse,3,2,1,2022
2022-02-19,PRD-00254,Bearing Type 1 Variant 14,Components,DELIVERY,-79.8,Main Warehouse,5,2,1,2022
2022-02-19,PRD-00338,Sensor Module Variant 18,Components,DELIVERY,-67.8,Main Warehouse,5,2,1,2022
2022-02-19,PRD-00176,Assembly Unit X Variant 16,Finished Goods,DELIVERY,-35.1,Main Warehouse,5,2,1,2022
2022-02-21,PRD-00398,Cleaning Solution Variant 7,Consumables,DELIVERY,-29.0,Rack B,0,2,1,2022
2022-02-21,PRD-00140,Widget Model A Variant 20,Finished Goods,DELIVERY,-30.5232,Rack B,0,2,1,2022
2022-02-25,PRD-00153,Widget Model B Variant 13,Finished Goods,TRANSFER,-39.0,Production Floor 1,4,2,1,2022
2022-02-25,PRD-00153,Widget Model B Variant 13,Finished Goods,TRANSFER,39.0,Main Warehouse,4,2,1,2022
2022-02-28,PRD-00073,Rubber Compound Variant 13,Raw Materials,RECEIPT,101.0,Production Floor 1,0,2,1,2022
2022-02-28,PRD-00431,Packaging Tape Variant 9,Consumables,RECEIPT,151.0,Production Floor 1,0,2,1,2022
2022-02-28,PRD-00447,Packaging Tape Variant 25,Consumables,RECEIPT,233.0,Production Floor 1,0,2,1,2022
2022-03-04,PRD-00406,Cleaning Solution Variant 15,Consumables,ADJUSTMENT,-1.0,Rack B,4,3,1,2022
2022-03-10,PRD-00091,Carbon Fiber,Raw Materials,TRANSFER,-37.0,Production Floor 1,3,3,1,2022
2022-03-10,PRD-00091,Carbon Fiber,Raw Materials,TRANSFER,37.0,Rack B,3,3,1,2022
2022-03-11,PRD-00074,Rubber Compound Variant 14,Raw Materials,RECEIPT,469.0,Main Warehouse,4,3,1,2022
2022-03-11,PRD-00411,Cleaning Solution Variant 20,Consumables,RECEIPT,210.0,Main Warehouse,4,3,1,2022
2022-03-11,PRD-00258,Bearing Type 1 Variant 18,Components,RECEIPT,371.0,Main Warehouse,4,3,1,2022
2022-03-11,PRD-00361,Lubricant Oil,Consumables,RECEIPT,86.0,Main Warehouse,4,3,1,2022
2022-03-11,PRD-00150,Widget Model B Variant 10,Finished Goods,RECEIPT,109.0,Main Warehouse,4,3,1,2022
2022-03-12,PRD-00009,Steel Rods Variant 9,Raw Materials,DELIVERY,-58.0,Rack A,5,3,1,2022
2022-03-14,PRD-00118,Stainless Steel Variant 13,Raw Materials,ADJUSTMENT,-4.0,Rack B,0,3,1,2022
2022-03-18,PRD-00360,Control Unit Variant 20,Components,RECEIPT,396.0,Main Warehouse,4,3,1,2022
2022-03-18,PRD-00112,Stainless Steel Variant 7,Raw Materials,RECEIPT,384.0,Main Warehouse,4,3,1,2022
2022-03-20,PRD-00267,Bolt M8 Variant 7,Components,DELIVERY,-70.0,Production Floor 1,6,3,1,2022
2022-03-20,PRD-00253,Bearing Type 1 Variant 13,Components,DELIVERY,-49.5,Production Floor 1,6,3,1,2022
2022-03-22,PRD-00092,Carbon Fiber Variant 2,Raw Materials,TRANSFER,-16.0524,Main Warehouse,1,3,1,2022
2022-03-22,PRD-00092,Carbon Fiber Variant 2,Raw Materials,TRANSFER,16.0524,Rack A,1,3,1,2022
2022-03-23,PRD-00179,Assembly Unit X Variant 19,Finished Goods,TRANSFER,-43.0,Rack B,2,3,1,2022
2022-03-23,PRD-00179,Assembly Unit X Variant 19,Finished Goods,TRANSFER,43.0,Rack A,2,3,1,2022
2022-03-25,PRD-00434,Packaging Tape Variant 12,Consumables,DELIVERY,-59.0,Production Floor 1,4,3,1,2022
2022-03-25,PRD-00250,Bearing Type 1 Variant 10,Components,DELIVERY,-65.0,Production Floor 1,4,3,1,2022
2022-03-25,PRD-00124,Widget Model A Variant 4,Finished Goods,DELIVERY,-84.51,Production Floor 1,4,3,1,2022
2022-03-27,PRD-00151,Widget Model B Variant 11,Finished Goods,DELIVERY,-13.0,Rack B,6,3,1,2022
2022-04-01,PRD-00176,Assembly Unit X Variant 16,Finished Goods,TRANSFER,-14.84,Rack B,4,4,2,2022
2022-04-01,PRD-00176,Assembly Unit X Variant 16,Finished Goods,TRANSFER,14.84,Production Floor 1,4,4,2,2022
2022-04-02,PRD-00138,Widget Model A Variant 18,Finished Goods,DELIVERY,-45.0,Main Warehouse,5,4,2,2022
2022-04-02,PRD-00161,Assembly Unit X,Finished Goods,DELIVERY,-68.0,Main Warehouse,5,4,2,2022
2022-04-04,PRD-00440,Packaging Tape Variant 18,Consumables,RECEIPT,236.0,Rack B,0,4,2,2022
2022-04-05,PRD-00054,Plastic Pellets Variant 9,Raw Materials,RECEIPT,288.0,Rack B,1,4,2,2022
2022-04-05,PRD-00281,Circuit Board,Components,RECEIPT,458.0,Rack B,1,4,2,2022
2022-04-06,PRD-00346,Control Unit Variant 6,Components,DELIVERY,-59.0,Rack B,2,4,2,2022
2022-04-06,PRD-00453,Packaging Tape Variant 31,Consumables,DELIVERY,-24.78,Rack B,2,4,2,2022
2022-04-08,PRD-00259,Bearing Type 1 Variant 19,Components,TRANSFER,-47.0,Rack A,4,4,2,2022
2022-04-08,PRD-00259,Bearing Type 1 Variant 19,Components,TRANSFER,47.0,Main Warehouse,4,4,2,2022
2022-04-12,PRD-00100,Carbon Fiber Variant 10,Raw Materials,DELIVERY,-11.0,Production Floor 1,1,4,2,2022
2022-04-12,PRD-00096,Carbon Fiber Variant 6,Raw Materials,DELIVERY,-32.0,Production Floor 1,1,4,2,2022
2022-04-12,PRD-00340,Sensor Module Variant 20,Components,DELIVERY,-79.0,Production Floor 1,1,4,2,2022
2022-04-15,PRD-00089,Titanium Alloy Variant 14,Raw Materials,DELIVERY,-35.0,Rack A,4,4,2,2022
2022-04-15,PRD-00236,Industrial Unit Variant 16,Finished Goods,DELIVERY,-33.0,Rack A,4,4,2,2022
2022-04-15,PRD-00079,Titanium Alloy Variant 4,Raw Materials,DELIVERY,-72.0,Rack A,4,4,2,2022
2022-04-18,PRD-00409,Cleaning Solution Variant 18,Consumables,RECEIPT,127.0,Main Warehouse,0,4,2,2022
2022-04-18,PRD-00124,Widget Model A Variant 4,Finished Goods,RECEIPT,455.0,Main Warehouse,0,4,2,2022
2022-04-18,PRD-00300,Circuit Board Variant 20,Components,DELIVERY,-14.0,Main Warehouse,0,4,2,2022
2022-04-18,PRD-00126,Widget Model A Variant 6,Finished Goods,DELIVERY,-66.3,Main Warehouse,0,4,2,2022
2022-04-18,PRD-00282,Circuit Board Variant 2,Components,DELIVERY,-69.3,Main Warehouse,0,4,2,2022
2022-04-21,PRD-00374,Lubricant Oil Variant 14,Consumables,DELIVERY,-17.1,Production Floor 1,3,4,2,2022
2022-04-23,PRD-00391,Lubricant Oil Variant 31,Consumables,DELIVERY,-17.0,Production Floor 1,5,4,2,2022
2022-04-23,PRD-00138,Widget Model A Variant 18,Finished Goods,DELIVERY,-15.0,Production Floor 1,5,4,2,2022
2022-04-24,PRD-00249,Bearing Type 1 Variant 9,Components,DELIVERY,-79.0,Rack A,6,4,2,2022
2022-04-24,PRD-00289,Circuit Board Variant 9,Components,DELIVERY,-14.0,Rack A,6,4,2,2022
2022-04-24,PRD-00077,Titanium Alloy Variant 2,Raw Materials,DELIVERY,-38.661,Rack A,6,4,2,2022
2022-04-26,PRD-00354,Control Unit Variant 14,Components,DELIVERY,-14.0,Production Floor 1,1,4,2,2022
2022-04-26,PRD-00123,Widget Model A Variant 3,Finished Goods,DELIVERY,-45.9,Production Floor 1,1,4,2,2022
2022-04-26,PRD-00250,Bearing Type 1 Variant 10,Components,DELIVERY,-50.1,Production Floor 1,1,4,2,2022
2022-04-26,PRD-00183,Assembly Unit Y Variant 3,Finished Goods,TRANSFER,-31.0,Production Floor 1,1,4,2,2022
2022-04-26,PRD-00183,Assembly Unit Y Variant 3,Finished Goods,TRANSFER,31.0,Rack B,1,4,2,2022
2022-04-30,PRD-00411,Cleaning Solution Variant 20,Consumables,DELIVERY,-63.0,Main Warehouse,5,4,2,2022
2022-04-30,PRD-00112,Stainless Steel Variant 7,Raw Materials,DELIVERY,-56.0,Main Warehouse,5,4,2,2022
2022-05-03,PRD-00414,Cleaning Solution Variant 23,Consumables,RECEIPT,82.0,Production Floor 1,1,5,2,2022
2022-05-03,PRD-00383,Lubricant Oil Variant 23,Consumables,RECEIPT,202.0,Production Floor 1,1,5,2,2022
2022-05-03,PRD-00084,Titanium Alloy Variant 9,Raw Materials,DELIVERY,-54.0,Production Floor 1,1,5,2,2022
2022-05-03,PRD-00097,Carbon Fiber Variant 7,Raw Materials,DELIVERY,-42.63,Production Floor 1,1,5,2,2022
2022-05-03,PRD-00238,Industrial Unit Variant 18,Finished Goods,DELIVERY,-42.63,Production Floor 1,1,5,2,2022
2022-05-06,PRD-00280,Bolt M8 Variant 20,Components,RECEIPT,481.0,Main Warehouse,4,5,2,2022
2022-05-06,PRD-00433,Packaging Tape Variant 11,Consumables,RECEIPT,125.0,Main Warehouse,4,5,2,2022
2022-05-07,PRD-00246,Bearing Type 1 Variant 6,Components,DELIVERY,-61.0,Production Floor 1,5,5,2,2022
2022-05-07,PRD-00088,Titanium Alloy Variant 13,Raw Materials,DELIVERY,-37.0,Production Floor 1,5,5,2,2022
2022-05-07,PRD-00004,Steel Rods Variant 4,Raw Materials,DELIVERY,-27.0,Production Floor 1,5,5,2,2022
2022-05-08,PRD-00138,Widget Model A Variant 18,Finished Goods,DELIVERY,-31.5,Main Warehouse,6,5,2,2022
2022-05-08,PRD-00362,Lubricant Oil Variant 2,Consumables,DELIVERY,-26.0,Main Warehouse,6,5,2,2022
2022-05-08,PRD-00324,Sensor Module Variant 4,Components,DELIVERY,-37.8,Main Warehouse,6,5,2,2022
2022-05-13,PRD-00432,Packaging Tape Variant 10,Consumables,RECEIPT,470.0,Rack B,4,5,2,2022
2022-05-13,PRD-00334,Sensor Module Variant 14,Components,RECEIPT,298.0,Rack B,4,5,2,2022
2022-05-13,PRD-00185,Assembly Unit Y Variant 5,Finished Goods,RECEIPT,406.0,Rack B,4,5,2,2022
2022-05-18,PRD-00009,Steel Rods Variant 9,Raw Materials,DELIVERY,-22.0,Rack B,2,5,2,2022
2022-05-18,PRD-00472,Adhesive Variant 19,Consumables,DELIVERY,-49.0,Rack B,2,5,2,2022
2022-05-20,PRD-00195,Assembly Unit Y Variant 15,Finished Goods,DELIVERY,-17.0,Rack A,4,5,2,2022
2022-05-20,PRD-00138,Widget Model A Variant 18,Finished Goods,DELIVERY,-72.3,Rack A,4,5,2,2022
2022-05-20,PRD-00206,Premium Widget Variant 6,Finished Goods,TRANSFER,-63.0,Main Warehouse,4,5,2,2022
